Sender;Ngram;Count
Telegram;('\\n', '\\nIn');1
Telegram;('\\nIn', '2021');1
Telegram;('2021', ',');1
Telegram;(',', 'more');1
Telegram;('more', 'than');1
Telegram;('than', '150');1
Telegram;('150', 'million');1
Telegram;('million', 'new');1
Telegram;('new', 'users');1
Telegram;('users', 'from');1
Telegram;('from', 'around');1
Telegram;('around', 'the');1
Telegram;('the', 'world');1
Telegram;('world', 'joined');1
Telegram;('joined', 'Telegram.\\n\\nThank');1
Telegram;('Telegram.\\n\\nThank', 'you');1
Telegram;('you', '!');1
Telegram;('!', 'These');1
Telegram;('These', 'milestones');1
Telegram;('milestones', 'were');1
Telegram;('were', 'made');1
Telegram;('made', 'possible');1
Telegram;('possible', 'by');1
Telegram;('by', 'users');1
Telegram;('users', 'like');1
Telegram;('like', 'you');1
Telegram;('you', 'who');1
Telegram;('who', 'invite');1
Telegram;('invite', 'their');1
Telegram;('their', 'friends');1
Telegram;('friends', 'to');1
Telegram;('to', 'Telegram');1
Telegram;('Telegram', '.');1
Telegram;('.', '\\n\\nIf');1
Telegram;('\\n\\nIf', 'you');1
Telegram;('you', 'have');1
Telegram;('have', 'contacts');1
Telegram;('contacts', 'that');1
Telegram;('that', 'joined');1
Telegram;('joined', 'in');1
Telegram;('in', 'the');1
Telegram;('the', 'last');1
Telegram;('last', 'few');1
Telegram;('few', 'days');1
Telegram;('days', ',');1
Telegram;(',', 'you');1
Telegram;('you', 'can');1
Telegram;('can', 'welcome');1
Telegram;('welcome', 'them');1
Telegram;('them', 'using');1
Telegram;('using', 'one');1
Telegram;('one', 'of');2
Telegram;('of', 'TelegramΓÇÖs');1
Telegram;('TelegramΓÇÖs', 'unique');1
Telegram;('unique', 'features');1
Telegram;('features', ',');2
Telegram;(',', 'such');1
Telegram;('such', 'as');1
Telegram;('as', 'an');1
Telegram;('an', 'animated');1
Telegram;('animated', 'sticker');1
Telegram;('sticker', 'or');1
Telegram;('or', 'a');1
Telegram;('a', 'video');1
Telegram;('video', 'message.\\n\\nTo');1
Telegram;('message.\\n\\nTo', 'find');1
Telegram;('find', 'out');1
Telegram;('out', 'more');1
Telegram;('more', 'about');1
Telegram;('about', 'Telegram');1
Telegram;('Telegram', 'features');1
Telegram;(',', 'have');1
Telegram;('have', 'a');1
Telegram;('a', 'look');1
Telegram;('look', 'at');1
Telegram;('at', 'https');1
Telegram;('https', ':');1
Telegram;(':', '//t.me/TelegramTips/233');1
Telegram;('//t.me/TelegramTips/233', 'Voice');1
Telegram;('Voice', 'Chats');3
Telegram;('Chats', '2.0');1
Telegram;('2.0', ':');1
Telegram;(':', 'Channels');1
Telegram;('Channels', ',');1
Telegram;(',', 'Millions');1
Telegram;('Millions', 'of');1
Telegram;('of', 'Listeners');1
Telegram;('Listeners', ',');1
Telegram;(',', 'Recorded');1
Telegram;('Recorded', 'Chats');1
Telegram;('Chats', ',');1
Telegram;(',', 'Admin');1
Telegram;('Admin', 'Tools\\n\\nMillions');1
Telegram;('Tools\\n\\nMillions', 'of');1
Telegram;('of', 'Concurrent');1
Telegram;('Concurrent', 'Listeners\\nΓÇó');1
Telegram;('Listeners\\nΓÇó', 'Start');1
Telegram;('Start', 'limitless');1
Telegram;('limitless', 'Voice');1
Telegram;('Chats', 'in');1
Telegram;('in', 'Groups');1
Telegram;('Groups', 'and');1
Telegram;('and', 'Channels.\\nΓÇó');1
Telegram;('Channels.\\nΓÇó', 'Host');1
Telegram;('Host', 'discussions');1
Telegram;('discussions', 'that');1
Telegram;('that', 'can');1
Telegram;('can', 'be');1
Telegram;('be', 'listened');1
Telegram;('listened', 'to');1
Telegram;('to', 'by');1
Telegram;('by', 'millions');1
Telegram;('millions', 'of');1
Telegram;('of', 'people');1
Telegram;('people', 'simultaneously.\\n\\nVoice');1
Telegram;('simultaneously.\\n\\nVoice', 'Chat');1
Telegram;('Chat', 'Recordings\\nΓÇó');1
Telegram;('Recordings\\nΓÇó', 'Record');1
Telegram;('Record', 'voice');1
Telegram;('voice', 'chats');1
Telegram;('chats', 'to');1
Telegram;('to', 'share');1
Telegram;('share', 'or');1
Telegram;('or', 'publish');1
Telegram;('publish', 'in');1
Telegram;('in', 'Channels');1
Telegram;('Channels', 'later.\\nΓÇó');1
Telegram;('later.\\nΓÇó', 'See');1
Telegram;('See', 'that');1
Telegram;('that', 'a');1
Telegram;('a', 'chat');2
Telegram;('chat', 'is');1
Telegram;('is', 'being');1
Telegram;('being', 'recorded');1
Telegram;('recorded', 'from');1
Telegram;('from', 'the');2
Telegram;('the', 'red');1
Telegram;('red', 'dot');1
Telegram;('dot', 'next');1
Telegram;('next', 'to');1
Telegram;('to', 'its');1
Telegram;('its', 'title.\\n\\nImproved');1
Telegram;('title.\\n\\nImproved', 'List');1
Telegram;('List', 'of');1
Telegram;('of', 'Participants\\nΓÇó');1
Telegram;('Participants\\nΓÇó', 'See');1
Telegram;('See', 'user');1
Telegram;('user', 'bio');1
Telegram;('bio', 'texts');1
Telegram;('texts', 'right');1
Telegram;('right', 'from');1
Telegram;('the', 'list');1
Telegram;('list', 'of');1
Telegram;('of', 'participants.\\nΓÇó');1
Telegram;('participants.\\nΓÇó', 'Raise');1
Telegram;('Raise', 'your');1
Telegram;('your', 'hand');1
Telegram;('hand', 'to');1
Telegram;('to', 'show');1
Telegram;('show', 'admins');1
Telegram;('admins', 'you');1
Telegram;('you', 'want');1
Telegram;('want', 'to');1
Telegram;('to', 'speak.\\n\\nTools');1
Telegram;('speak.\\n\\nTools', 'for');1
Telegram;('for', 'Organizers\\nΓÇó');1
Telegram;('Organizers\\nΓÇó', 'Create');1
Telegram;('Create', 'separate');1
Telegram;('separate', 'Voice');1
Telegram;('Voice', 'Chat');2
Telegram;('Chat', 'Invite');1
Telegram;('Invite', 'Links');1
Telegram;('Links', 'for');1
Telegram;('for', 'listeners');1
Telegram;('listeners', 'or');1
Telegram;('or', 'speakers.\\nΓÇó');1
Telegram;('speakers.\\nΓÇó', 'Change');1
Telegram;('Change', 'the');1
Telegram;('the', 'title');1
Telegram;('title', 'of');1
Telegram;('of', 'your');2
Telegram;('your', 'Voice');1
Telegram;('Chat', 'to');1
Telegram;('to', 'give');1
Telegram;('give', 'people');1
Telegram;('people', 'an');1
Telegram;('an', 'idea');1
Telegram;('idea', 'of');1
Telegram;('of', 'the');1
Telegram;('the', 'current');1
Telegram;('current', 'topic.\\nΓÇó');1
Telegram;('topic.\\nΓÇó', 'Join');1
Telegram;('Join', 'Voice');1
Telegram;('Chats', 'as');1
Telegram;('as', 'one');1
Telegram;('your', 'Channels');1
Telegram;('Channels', 'to');1
Telegram;('to', 'hide');1
Telegram;('hide', 'your');1
Telegram;('your', 'personal');1
Telegram;('personal', 'account.\\n\\nSwipe');1
Telegram;('account.\\n\\nSwipe', 'Action');1
Telegram;('Action', 'Settings\\nΓÇó');1
Telegram;('Settings\\nΓÇó', 'Choose');1
Telegram;('Choose', 'which');1
Telegram;('which', 'action');1
Telegram;('action', 'is');1
Telegram;('is', 'performed');1
Telegram;('performed', 'when');1
Telegram;('when', 'you');1
Telegram;('you', 'swipe');1
Telegram;('swipe', 'left');1
Telegram;('left', 'on');1
Telegram;('on', 'a');1
Telegram;('chat', 'in');1
Telegram;('in', 'your');1
Telegram;('your', 'list');1
Telegram;('list', ':');1
Telegram;(':', 'Pin');1
Telegram;('Pin', ',');1
Telegram;(',', 'Mark');1
Telegram;('Mark', 'as');1
Telegram;('as', 'Read');1
Telegram;('Read', ',');1
Telegram;(',', 'Archive');1
Telegram;('Archive', ',');1
Telegram;(',', 'Mute');1
Telegram;('Mute', 'or');1
Telegram;('or', 'Delete.\\n\\nMore');1
Telegram;('Delete.\\n\\nMore', 'about');1
Telegram;('about', 'this');1
Telegram;('this', 'update');1
Telegram;('update', ':');1
Telegram;(':', '\\nhttps');1
Telegram;('\\nhttps', ':');1
Telegram;(':', '//telegram.org/blog/voice-chats-on-steroids');1
blondtrip24;('Do', 'u');1
blondtrip24;('u', 'recognize');1
blondtrip24;('recognize', 'me');1
blondtrip24;('me', '?');1
blondtrip24;('?', 'iono');1
blondtrip24;('iono', 'how');1
blondtrip24;('how', 'i');1
blondtrip24;('i', 'have');1
blondtrip24;('have', 'your');1
blondtrip24;('your', 'num');1
blondtrip24;('num', 'in');1
blondtrip24;('in', 'my');1
blondtrip24;('my', 'contacts');1
blondtrip24;('contacts', 'but');1
blondtrip24;('but', 'it');1
blondtrip24;('it', 'recommended');1
blondtrip24;('recommended', 'I');1
blondtrip24;('I', 'add');1
blondtrip24;('add', 'ya');1
blondtrip24;('ya', ',');1
blondtrip24;(',', ',');3
blondtrip24;(',', 'My');1
blondtrip24;('My', 'girl');1
blondtrip24;('girl', 'and');1
blondtrip24;('and', 'i');1
blondtrip24;('i', 'going');1
blondtrip24;('going', 'nutty');1
blondtrip24;('nutty', 'over');1
blondtrip24;('over', 'here');1
blondtrip24;('here', 'with');1
blondtrip24;('with', 'this');1
blondtrip24;('this', 'social');1
blondtrip24;('social', 'isolation');1
blondtrip24;('isolation', 'and');1
blondtrip24;('and', 'quarantine');1
blondtrip24;('quarantine', ',');1
blondtrip24;(',', 'so');1
blondtrip24;('so', 'what');1
blondtrip24;('what', 'r');1
blondtrip24;('r', 'you');1
blondtrip24;('you', 'doin');1
blondtrip24;('doin', '?');1
blondtrip24;('?', 'What');2
blondtrip24;('What', 'do');1
blondtrip24;('do', 'you');1
blondtrip24;('you', 'like');1
blondtrip24;('like', 'to');1
blondtrip24;('to', 'do');1
blondtrip24;('do', 'to');1
blondtrip24;('to', 'stay');1
blondtrip24;('stay', 'sane');1
blondtrip24;('sane', '?');1
blondtrip24;('What', 'sorta');1
blondtrip24;('sorta', 'woman');1
blondtrip24;('woman', 'are');1
blondtrip24;('are', 'you');1
blondtrip24;('you', 'in');1
blondtrip24;('in', '2');1
blondtrip24;('2', '?');1
blondtrip24;('?', 'im');1
blondtrip24;('im', 'not');1
blondtrip24;('not', 'a');1
blondtrip24;('a', 'bot');1
blondtrip24;('bot', 'but');1
blondtrip24;('but', 'you');1
blondtrip24;('you', "'re");1
blondtrip24;("'re", 'getting');1
blondtrip24;('getting', 'weird');1
blondtrip24;('weird', 'so');1
blondtrip24;('so', '...');1
blondtrip24;('...', 'whatever');1
blondtrip24;('whatever', '..');1
blondtrip24;('..', 'Suppose');1
blondtrip24;('Suppose', 'I');1
blondtrip24;('I', 'ask');1
blondtrip24;('ask', 'ya');1
blondtrip24;('ya', 'a');1
blondtrip24;('a', 'straightforward');1
blondtrip24;('straightforward', 'question');1
blondtrip24;('question', '?');1
blondtrip24;('?', 'I');2
blondtrip24;('I', 'like');1
blondtrip24;('like', 'a');1
blondtrip24;('a', 'someone');1
blondtrip24;('someone', 'who');1
blondtrip24;('who', 'knows');1
blondtrip24;('knows', 'how');1
blondtrip24;('how', 'to');1
blondtrip24;('to', 'satisfy');1
blondtrip24;('satisfy', 'a');1
blondtrip24;('a', 'lady');1
blondtrip24;('lady', '..');1
blondtrip24;('..', 'Have');1
blondtrip24;('Have', 'you');1
blondtrip24;('you', 'ever');1
blondtrip24;('ever', 'made');1
blondtrip24;('made', 'a');1
blondtrip24;('a', 'woman');1
blondtrip24;('woman', 'orgasm');1
blondtrip24;('orgasm', ';');1
blondtrip24;(';', 'X');1
blondtrip24;('X', '?');1
blondtrip24;('?', 'haha');1
blondtrip24;('haha', 'Wish');1
blondtrip24;('Wish', 'I');1
blondtrip24;('I', 'could');1
blondtrip24;('could', 'lay');1
blondtrip24;('lay', 'there');1
blondtrip24;('there', 'next');1
blondtrip24;('next', 'to');1
blondtrip24;('to', 'you');1
blondtrip24;('you', ';');1
blondtrip24;(';', ')');1
blondtrip24;(')', 'do');1
blondtrip24;('do', 'ya');1
blondtrip24;('ya', 'know');1
blondtrip24;('know', 'if');1
blondtrip24;('if', 'you');1
blondtrip24;('you', 'would');1
blondtrip24;('would', 'get');1
blondtrip24;('get', 'me');1
blondtrip24;('me', 'to');1
blondtrip24;('to', 'climax');1
blondtrip24;('climax', '?');1
blondtrip24;('?', 'lol');1
blondtrip24;('lol', 'alright');1
blondtrip24;('alright', 'I');1
blondtrip24;('I', 'am');1
blondtrip24;('am', 'into');1
blondtrip24;('into', 'u.');1
blondtrip24;('u.', 'do');1
blondtrip24;('do', 'u');1
blondtrip24;('u', 'fancy');1
blondtrip24;('fancy', 'gals');1
blondtrip24;('gals', 'with');1
blondtrip24;('with', 'a');1
blondtrip24;('a', 'bunch');1
blondtrip24;('bunch', 'of');1
blondtrip24;('of', 'tatoos');1
blondtrip24;('tatoos', '?');1
blondtrip24;('I', "'m");1
blondtrip24;("'m", 'sorta');1
blondtrip24;('sorta', 'gettin');1
blondtrip24;('gettin', 'a');1
blondtrip24;('a', 'lil');1
blondtrip24;('lil', 'horny');1
blondtrip24;('horny', 'haha');1
blondtrip24;('haha', '...');1
blondtrip24;('...', 'u');3
blondtrip24;('u', 'wan');1
blondtrip24;('wan', 'na');1
blondtrip24;('na', 'see');1
blondtrip24;('see', 'some');1
blondtrip24;('some', 'more');1
blondtrip24;('more', 'pix');1
blondtrip24;('pix', '?');1
blondtrip24;('?', 'tell');1
blondtrip24;('tell', 'me');1
blondtrip24;('me', 'you');1
blondtrip24;('you', 'need');1
blondtrip24;('need', 'it');1
blondtrip24;('it', 'sugar');1
blondtrip24;('sugar', 'it');1
blondtrip24;('it', 'gets');1
blondtrip24;('gets', 'me');1
blondtrip24;('me', 'hot');1
blondtrip24;('hot', '..');1
blondtrip24;('..', 'nan');1
blondtrip24;('nan', 'Tell');1
blondtrip24;('Tell', 'me');1
blondtrip24;('me', 'what');1
blondtrip24;('what', 'u');1
blondtrip24;('u', "'d");1
blondtrip24;("'d", 'do');1
blondtrip24;('do', '2');1
blondtrip24;('2', 'me');1
blondtrip24;('me', '...');1
blondtrip24;('u', 'want');2
blondtrip24;('want', 'to');1
blondtrip24;('to', 'c');1
blondtrip24;('c', 'more');1
blondtrip24;('more', 'this');1
blondtrip24;('this', 'time');1
blondtrip24;('time', '?');1
blondtrip24;('?', '?');2
blondtrip24;('?', 'nan');2
blondtrip24;('nan', 'U');1
blondtrip24;('U', 'like');1
blondtrip24;('like', 'that');1
blondtrip24;('that', '?');1
blondtrip24;('?', 'Give');1
blondtrip24;('Give', 'me');1
blondtrip24;('me', 'one');1
blondtrip24;('one', 'of');1
blondtrip24;('of', 'you');1
blondtrip24;('you', '..');1
blondtrip24;('..', 'make');1
blondtrip24;('make', 'it');1
blondtrip24;('it', 'a');1
blondtrip24;('a', 'really');1
blondtrip24;('really', 'sexy');1
blondtrip24;('sexy', 'one');1
blondtrip24;('one', '!');1
blondtrip24;('!', 'i');1
blondtrip24;('i', "'m");1
blondtrip24;("'m", 'honestly');1
blondtrip24;('honestly', 'gettin');1
blondtrip24;('gettin', 'sort');1
blondtrip24;('sort', 'of');1
blondtrip24;('of', 'turned');1
blondtrip24;('turned', 'on');1
blondtrip24;('on', '...');1
blondtrip24;('want', '2');1
blondtrip24;('2', 'see');1
blondtrip24;('see', 'my');1
blondtrip24;('my', 'back');1
blondtrip24;('back', 'side');1
blondtrip24;('side', '?');1
blondtrip24;('nan', 'I');1
blondtrip24;('I', 'can');1
blondtrip24;('can', 'not');1
blondtrip24;('not', 'take');1
blondtrip24;('take', 'it');1
blondtrip24;('it', 'nemore');1
blondtrip24;('nemore', '...');1
blondtrip24;('...', 'cum');1
blondtrip24;('cum', 'see');1
blondtrip24;('see', 'me');1
blondtrip24;('me', 'right');1
blondtrip24;('right', 'now');1
blondtrip24;('now', '.');1
blondtrip24;('.', 'check');1
blondtrip24;('check', 'out');1
blondtrip24;('out', 'my');1
blondtrip24;('my', 'page');1
blondtrip24;('page', 'here');1
blondtrip24;('here', 'make');1
blondtrip24;('make', 'sure');1
blondtrip24;('sure', 'u');1
blondtrip24;('u', 'save');1
blondtrip24;('save', 'the');1
blondtrip24;('the', 'invite');1
blondtrip24;('invite', '..');1
blondtrip24;('..', 'Hey');1
blondtrip24;('Hey', 'safesharesecure.com/badbeach20');1
blondtrip24;('safesharesecure.com/badbeach20', '?');1
blondtrip24;('?', '2Er8bTR');1
